X	with_clust2_RELA	wo_clust2_RELA
40	0.100217864924	0.0357142857143
41	0.124183006536	0.0357142857143
42	0.102396514161	0.0785714285714
43	0.119825708061	0.0571428571429
44	0.078431372549	0.0285714285714
45	0.117647058824	0.0428571428571
46	0.0893246187364	0.0357142857143
47	0.0893246187364	0.0357142857143
48	0.0893246187364	0.0785714285714
49	0.117647058824	0.0857142857143
50	0.119825708061	0.0785714285714
51	0.130718954248	0.0571428571429
52	0.0915032679739	0.0142857142857
53	0.0936819172113	0.0642857142857
54	0.082788671024	0.0571428571429
55	0.104575163399	0.0428571428571
56	0.0675381263617	0.1
57	0.0610021786492	0.0571428571429
58	0.0849673202614	0.0428571428571
59	0.0806100217865	0.1
60	0.0762527233115	0.0571428571429
61	0.106753812636	0.114285714286
62	0.078431372549	0.05
63	0.082788671024	0.0642857142857
64	0.0871459694989	0.0714285714286
65	0.0980392156863	0.0714285714286
66	0.082788671024	0.0571428571429
67	0.0653594771242	0.0571428571429
68	0.0740740740741	0.0428571428571
69	0.0936819172113	0.0214285714286
70	0.106753812636	0.05
71	0.0915032679739	0.0285714285714
72	0.0936819172113	0.0571428571429
73	0.0936819172113	0.0428571428571
74	0.100217864924	0.0357142857143
75	0.137254901961	0.05
76	0.117647058824	0.0642857142857
77	0.0849673202614	0.05
78	0.0958605664488	0.0214285714286
79	0.0958605664488	0.0642857142857
80	0.0544662309368	0.0785714285714
81	0.0871459694989	0.0214285714286
82	0.119825708061	0.05
83	0.0936819172113	0.05
84	0.0718954248366	0.0785714285714
85	0.100217864924	0.0714285714286
86	0.100217864924	0.0571428571429
87	0.0871459694989	0.0428571428571
88	0.0871459694989	0.0357142857143
89	0.100217864924	0.0285714285714
90	0.0697167755991	0.0214285714286
91	0.115468409586	0.0357142857143
92	0.0806100217865	0.0214285714286
93	0.0980392156863	0.0357142857143
94	0.106753812636	0.0357142857143
95	0.104575163399	0.0857142857143
96	0.113289760349	0.0428571428571
97	0.0544662309368	0.0357142857143
98	0.102396514161	0.0571428571429
99	0.102396514161	0.0571428571429
100	0.0936819172113	0.0357142857143
101	0.0806100217865	0.0785714285714
102	0.082788671024	0.05
103	0.106753812636	0.0642857142857
104	0.108932461874	0.0357142857143
105	0.0980392156863	0.0357142857143
106	0.078431372549	0.0428571428571
107	0.082788671024	0.0285714285714
108	0.0697167755991	0.00714285714286
109	0.0871459694989	0.0285714285714
110	0.0958605664488	0.0714285714286
111	0.0849673202614	0.0428571428571
112	0.0958605664488	0.0642857142857
113	0.0806100217865	0.0214285714286
114	0.0740740740741	0.0142857142857
115	0.0980392156863	0.0214285714286
116	0.111111111111	0.0142857142857
117	0.108932461874	0.0428571428571
118	0.0610021786492	0.0357142857143
119	0.0806100217865	0.0285714285714
120	0.082788671024	0.0428571428571
121	0.078431372549	0.0642857142857
122	0.0762527233115	0.0428571428571
123	0.0871459694989	0.0214285714286
124	0.0566448801743	0.0428571428571
125	0.0806100217865	0.0214285714286
126	0.0915032679739	0.0428571428571
127	0.0718954248366	0.0285714285714
128	0.082788671024	0.0285714285714
129	0.0653594771242	0.0357142857143
130	0.106753812636	0.0214285714286
131	0.0915032679739	0.00714285714286
132	0.0718954248366	0.05
133	0.0980392156863	0.0
134	0.082788671024	0.00714285714286
135	0.0697167755991	0.0428571428571
136	0.113289760349	0.0214285714286
137	0.0675381263617	0.00714285714286
138	0.0631808278867	0.0571428571429
139	0.0544662309368	0.0357142857143
140	0.126361655773	0.0357142857143
141	0.0653594771242	0.0285714285714
142	0.0915032679739	0.0428571428571
143	0.0566448801743	0.05
144	0.0762527233115	0.0142857142857
145	0.0479302832244	0.0571428571429
146	0.108932461874	0.0357142857143
147	0.119825708061	0.0214285714286
148	0.113289760349	0.0428571428571
149	0.082788671024	0.0428571428571
150	0.0718954248366	0.0214285714286
