X	wo_clust3_RELA
109	0.0958083832335
110	0.101796407186
111	0.059880239521
112	0.0479041916168
113	0.0568862275449
114	0.0838323353293
115	0.0508982035928
116	0.0658682634731
117	0.0778443113772
118	0.062874251497
119	0.0508982035928
120	0.0359281437126
121	0.062874251497
122	0.0568862275449
123	0.0479041916168
124	0.0479041916168
125	0.0508982035928
126	0.0718562874251
127	0.0748502994012
128	0.0449101796407
129	0.0508982035928
130	0.0419161676647
131	0.0658682634731
132	0.0508982035928
133	0.0748502994012
134	0.0568862275449
135	0.0479041916168
136	0.0658682634731
137	0.11377245509
138	0.0508982035928
139	0.0538922155689
140	0.0389221556886
141	0.0209580838323
142	0.0149700598802
143	0.0449101796407
144	0.0568862275449
145	0.0419161676647
146	0.0419161676647
147	0.0329341317365
148	0.0359281437126
149	0.0479041916168
150	0.059880239521
