X	with_clust5_NFKB1	wo_clust5_NFKB1
-49	0.0887902330744	0.0818661971831
-48	0.103218645949	0.0765845070423
-47	0.0943396226415	0.0774647887324
-46	0.105438401776	0.0977112676056
-45	0.115427302997	0.0853873239437
-44	0.0965593784684	0.101232394366
-43	0.0987791342952	0.0959507042254
-42	0.102108768036	0.102112676056
-41	0.128745837958	0.074823943662
-40	0.11653718091	0.0897887323944
-39	0.11320754717	0.0774647887324
-38	0.115427302997	0.0906690140845
-37	0.118756936737	0.0924295774648
-36	0.132075471698	0.0959507042254
-35	0.0998890122087	0.110035211268
-34	0.104328523862	0.0836267605634
-33	0.11653718091	0.080985915493
-32	0.134295227525	0.080985915493
-31	0.127635960044	0.0580985915493
-30	0.115427302997	0.0774647887324
-29	0.114317425083	0.0827464788732
-28	0.122086570477	0.0616197183099
-27	0.129855715871	0.0783450704225
-26	0.132075471698	0.0906690140845
-25	0.106548279689	0.0915492957746
-24	0.126526082131	0.0757042253521
-23	0.146503884573	0.0933098591549
-22	0.135405105438	0.111795774648
-21	0.11653718091	0.0924295774648
-20	0.11653718091	0.0836267605634
-19	0.104328523862	0.0642605633803
-18	0.125416204218	0.074823943662
-17	0.11320754717	0.0950704225352
-16	0.142064372919	0.0933098591549
-15	0.146503884573	0.105633802817
-14	0.147613762486	0.0994718309859
-13	0.15538290788	0.0818661971831
-12	0.114317425083	0.080985915493
-11	0.0932297447281	0.0792253521127
-10	0.11653718091	0.0889084507042
-9	0.143174250832	0.0933098591549
-8	0.104328523862	0.0915492957746
-7	0.122086570477	0.0836267605634
-6	0.143174250832	0.106514084507
-5	0.143174250832	0.0853873239437
-4	0.162042175361	0.12235915493
-3	0.186459489456	0.108274647887
-2	0.138734739179	0.0704225352113
-1	0.0677025527192	0.0475352112676
0	0.0366259711432	0.0140845070423
1	0.0688124306326	0.0519366197183
2	0.114317425083	0.0827464788732
3	0.183129855716	0.117957746479
4	0.142064372919	0.109154929577
5	0.118756936737	0.0704225352113
6	0.120976692564	0.0959507042254
7	0.0932297447281	0.0695422535211
8	0.120976692564	0.0845070422535
9	0.122086570477	0.0836267605634
10	0.0921198668147	0.0607394366197
11	0.0943396226415	0.0695422535211
12	0.107658157603	0.0721830985915
13	0.136514983352	0.0713028169014
14	0.122086570477	0.0977112676056
15	0.172031076582	0.144366197183
16	0.149833518313	0.0977112676056
17	0.139844617092	0.100352112676
18	0.102108768036	0.0695422535211
19	0.108768035516	0.0783450704225
20	0.110987791343	0.0836267605634
21	0.129855715871	0.0985915492958
22	0.133185349612	0.0924295774648
23	0.110987791343	0.0880281690141
24	0.110987791343	0.0933098591549
25	0.11320754717	0.0897887323944
26	0.126526082131	0.0757042253521
27	0.11986681465	0.080985915493
28	0.100998890122	0.074823943662
29	0.118756936737	0.0774647887324
30	0.105438401776	0.0730633802817
31	0.0965593784684	0.0739436619718
32	0.105438401776	0.104753521127
33	0.11320754717	0.0801056338028
34	0.130965593785	0.0906690140845
35	0.120976692564	0.100352112676
36	0.128745837958	0.0906690140845
37	0.107658157603	0.101232394366
38	0.0976692563818	0.0765845070423
39	0.110987791343	0.0994718309859
40	0.120976692564	0.109154929577
41	0.10987791343	0.0862676056338
42	0.128745837958	0.0845070422535
43	0.117647058824	0.0959507042254
44	0.124306326304	0.0871478873239
45	0.100998890122	0.0757042253521
46	0.105438401776	0.0862676056338
47	0.0965593784684	0.0801056338028
48	0.102108768036	0.0950704225352
49	0.100998890122	0.080985915493
50	0.114317425083	0.0730633802817
51	0.0887902330744	0.0915492957746
52	0.0754716981132	0.0774647887324
53	0.0965593784684	0.0845070422535
54	0.104328523862	0.0862676056338
55	0.10987791343	0.0721830985915
56	0.104328523862	0.0774647887324
57	0.0943396226415	0.0739436619718
58	0.11986681465	0.0889084507042
59	0.110987791343	0.0906690140845
60	0.108768035516	0.0836267605634
61	0.103218645949	0.0924295774648
62	0.0765815760266	0.0836267605634
63	0.100998890122	0.0889084507042
64	0.10987791343	0.0959507042254
65	0.108768035516	0.080985915493
66	0.0810210876804	0.0783450704225
67	0.112097669256	0.0818661971831
68	0.100998890122	0.080985915493
69	0.114317425083	0.0739436619718
70	0.10987791343	0.0660211267606
71	0.108768035516	0.0757042253521
72	0.0965593784684	0.0572183098592
73	0.0965593784684	0.0536971830986
74	0.107658157603	0.0880281690141
75	0.0987791342952	0.0801056338028
76	0.0943396226415	0.0950704225352
77	0.112097669256	0.0906690140845
78	0.0965593784684	0.0801056338028
79	0.0887902330744	0.0739436619718
80	0.122086570477	0.0598591549296
81	0.130965593785	0.0704225352113
82	0.104328523862	0.080985915493
83	0.107658157603	0.0713028169014
84	0.0976692563818	0.0713028169014
85	0.124306326304	0.0616197183099
86	0.11986681465	0.0625
87	0.0965593784684	0.0589788732394
88	0.0721420643729	0.0695422535211
89	0.0876803551609	0.0633802816901
90	0.0954495005549	0.0721830985915
91	0.117647058824	0.0554577464789
92	0.11986681465	0.0545774647887
93	0.0976692563818	0.0783450704225
94	0.105438401776	0.0572183098592
95	0.0788013318535	0.0580985915493
96	0.0799112097669	0.0484154929577
97	0.0954495005549	0.0607394366197
98	0.0943396226415	0.0713028169014
99	0.123196448391	0.0484154929577
100	0.0843507214206	0.0704225352113
101	0.0832408435072	0.0589788732394
102	0.106548279689	0.0484154929577
103	0.0721420643729	0.0519366197183
104	0.0865704772475	0.0580985915493
105	0.0921198668147	0.0704225352113
106	0.0932297447281	0.0695422535211
107	0.0776914539401	0.0607394366197
108	0.0921198668147	0.0616197183099
109	0.117647058824	0.0730633802817
110	0.100998890122	0.0739436619718
111	0.0799112097669	0.0713028169014
112	0.0776914539401	0.0633802816901
113	0.0854605993341	0.0492957746479
114	0.0987791342952	0.0651408450704
115	0.0843507214206	0.056338028169
116	0.0987791342952	0.0510563380282
117	0.0788013318535	0.0651408450704
118	0.0810210876804	0.0572183098592
119	0.0987791342952	0.0625
120	0.0732519422863	0.0598591549296
121	0.0699223085461	0.0554577464789
122	0.0754716981132	0.0536971830986
123	0.0665926748058	0.0669014084507
124	0.0632630410655	0.0607394366197
125	0.0821309655938	0.068661971831
126	0.0865704772475	0.0730633802817
127	0.0965593784684	0.0625
128	0.0721420643729	0.0633802816901
129	0.107658157603	0.0536971830986
130	0.0776914539401	0.0721830985915
131	0.0754716981132	0.0633802816901
132	0.0876803551609	0.0765845070423
133	0.0932297447281	0.0545774647887
134	0.0754716981132	0.0607394366197
135	0.0355160932297	0.0554577464789
136	0.0754716981132	0.0625
137	0.0677025527192	0.0519366197183
138	0.0743618201998	0.0625
139	0.0654827968923	0.0466549295775
140	0.0632630410655	0.0466549295775
141	0.0599334073252	0.0730633802817
142	0.0566037735849	0.056338028169
143	0.0621531631521	0.0642605633803
144	0.0632630410655	0.0484154929577
145	0.054384017758	0.0580985915493
146	0.0632630410655	0.0572183098592
147	0.0721420643729	0.0607394366197
148	0.0788013318535	0.0536971830986
149	0.0710321864595	0.0448943661972
150	0.0732519422863	0.056338028169
