with_REL	wo_REL
0.0132890365449	0.0
0.0897009966777	0.00664451827243
0.0	0.0166112956811
0.00664451827243	0.0166112956811
0.0166112956811	0.0
0.0232558139535	0.295681063123
0.00332225913621	0.0132890365449
0.0	0.0132890365449
0.00664451827243	0.00664451827243
0.0132890365449	0.548172757475
0.00332225913621	0.0232558139535
0.0132890365449	0.0166112956811
0.0132890365449	0.00664451827243
0.0199335548173	0.0132890365449
0.0199335548173	0.00664451827243
0.0830564784053	0.0
0.418604651163	0.0
0.418604651163	0.0
0.0764119601329	0.00996677740864
0.00996677740864	0.142857142857
0.0365448504983	0.0332225913621
0.0	0.0132890365449
0.176079734219	0.00996677740864
0.12292358804	0.112956810631
0.129568106312	0.00664451827243
0.129568106312	0.0199335548173
0.129568106312	0.0132890365449
0.295681063123	0.0
0.528239202658	0.00996677740864
0.0	0.0199335548173
0.0	0.720930232558
0.00332225913621	0.0
0.00332225913621	0.325581395349
0.00332225913621	0.152823920266
0.0963455149502	0.0531561461794
0.0	0.00332225913621
0.0132890365449	0.00996677740864
0.0830564784053	0.00332225913621
0.269102990033	0.272425249169
0.00996677740864	0.0132890365449
0.813953488372	0.00664451827243
0.209302325581	0.0
0.119601328904	0.0132890365449
0.102990033223	0.00996677740864
0.00332225913621	0.0299003322259
0.292358803987	0.0265780730897
0.0299003322259	0.0232558139535
0.00664451827243	0.00332225913621
0.00996677740864	0.00664451827243
0.225913621262	0.0
0.229235880399	0.00332225913621
0.0664451827243	0.152823920266
0.0166112956811	0.00664451827243
0.132890365449	0.0
0.00332225913621	0.00332225913621
0.00664451827243	0.00996677740864
0.0132890365449	0.00996677740864
0.0	0.0
0.00664451827243	0.00332225913621
0.421926910299	0.0
0.418604651163	0.00332225913621
0.418604651163	0.00332225913621
0.00664451827243	0.00664451827243
0.209302325581	0.00664451827243
0.0132890365449	0.00332225913621
0.0	0.0
0.581395348837	0.0
0.00664451827243	0.358803986711
0.0332225913621	0.00664451827243
0.0	0.0
0.00996677740864	0.0
0.0	0.0
0.0	0.132890365449
0.00664451827243	0.046511627907
0.046511627907	0.0
0.046511627907	0.225913621262
0.0	0.0132890365449
0.0	0.00996677740864
0.0	0.272425249169
0.0	0.0132890365449
0.0	0.14950166113
0.0	0.0
0.0	0.0897009966777
0.0	0.093023255814
0.0	0.00332225913621
0.0	0.0
0.0	0.0132890365449
0.0	0.0
0.0	0.265780730897
0.0	0.00664451827243
0.0	0.00332225913621
0.0	0.252491694352
0.0	0.00332225913621
0.0	0.166112956811
0.0	0.0
0.0	0.156146179402
0.0	0.156146179402
0.0	0.146179401993
0.0	0.0996677740864
0.0	0.0996677740864
0.0	0.0996677740864
0.0	0.00664451827243
0.0	0.0
0.0	0.00332225913621
0.0	0.00332225913621
0.00664451827243	0.00996677740864
0.00332225913621	0.0
0.0232558139535	0.00332225913621
0.0232558139535	0.00664451827243
0.12292358804	0.212624584718
0.12292358804	0.0
0.00996677740864	0.0132890365449
0.0	0.0132890365449
0.14950166113	0.0
0.235880398671	0.00664451827243
0.205980066445	0.00664451827243
0.209302325581	0.358803986711
0.654485049834	0.282392026578
0.647840531561	0.00996677740864
0.00664451827243	0.737541528239
0.0132890365449	0.209302325581
0.209302325581	0.00332225913621
0.00996677740864	0.0132890365449
0.00664451827243	0.00664451827243
0.00332225913621	0.126245847176
0.0	0.415282392027
0.00664451827243	0.0963455149502
0.0132890365449	0.0232558139535
0.0	0.495016611296
0.00332225913621	0.495016611296
0.00664451827243	0.0166112956811
0.0897009966777	0.102990033223
0.0897009966777	0.352159468439
0.0	0.335548172757
0.445182724252	1.27906976744
0.0	0.242524916944
0.00664451827243	0.00332225913621
0.00664451827243	0.00996677740864
0.00996677740864	0.265780730897
0.0830564784053	0.1926910299
0.504983388704	0.00332225913621
0.0132890365449	0.0
0.00996677740864	0.0199335548173
0.0863787375415	0.0
0.415282392027	0.00664451827243
0.0	0.0
0.0199335548173	0.0
0.0664451827243	0.00996677740864
0.0664451827243	0.12292358804
0.00332225913621	0.00332225913621
0.189368770764	0.448504983389
0.265780730897	0.0
0.136212624585	0.00332225913621
0.109634551495	0.00996677740864
0.00664451827243	0.00664451827243
0.31561461794	0.00332225913621
0.31561461794	0.0730897009967
0.0764119601329	0.00332225913621
0.0730897009967	0.0
0.598006644518	0.0
0.601328903654	0.0166112956811
0.41196013289	0.0166112956811
0.475083056478	0.00332225913621
0.578073089701	0.00664451827243
0.00996677740864	0.0265780730897
0.0	0.00664451827243
0.00664451827243	0.00996677740864
0.00332225913621	0.00996677740864
0.152823920266	0.225913621262
0.152823920266	0.514950166113
0.196013289037	0.00996677740864
0.14950166113	0.239202657807
0.408637873754	0.0
0.215946843854	0.0
0.508305647841	0.00996677740864
0.85049833887	0.00996677740864
0.129568106312	0.0
0.401993355482	0.867109634551
0.0	0.00332225913621
0.00664451827243	0.00664451827243
0.112956810631	0.0
0.00332225913621	0.169435215947
0.0199335548173	0.00664451827243
0.621262458472	0.0
0.578073089701	0.0
0.568106312292	0.0
0.511627906977	0.0166112956811
0.514950166113	0.00664451827243
0.21926910299	0.112956810631
0.508305647841	0.00664451827243
0.0132890365449	0.209302325581
0.212624584718	0.00664451827243
0.00996677740864	0.0
0.00996677740864	0.00996677740864
0.0598006644518	0.00996677740864
0.156146179402	0.0199335548173
0.312292358804	0.295681063123
0.308970099668	0.0132890365449
0.0332225913621	0.172757475083
0.00332225913621	0.00664451827243
0.0199335548173	0.202657807309
0.0	0.00332225913621
0.126245847176	0.00664451827243
0.12292358804	0.0132890365449
0.0232558139535	0.0132890365449
0.00332225913621	0.139534883721
0.00664451827243	0.00996677740864
0.544850498339	0.348837209302
0.0897009966777	0.0
0.129568106312	0.00996677740864
0.554817275748	0.358803986711
0.00332225913621	0.0199335548173
0.0166112956811	0.0
0.199335548173	0.00332225913621
0.00996677740864	0.0
0.00664451827243	0.162790697674
0.196013289037	0.159468438538
0.00664451827243	0.00332225913621
0.00664451827243	0.00996677740864
0.0166112956811	0.00664451827243
0.00664451827243	0.00332225913621
0.00996677740864	0.0
0.00332225913621	0.00332225913621
0.0	0.00664451827243
0.00664451827243	0.00996677740864
0.0996677740864	0.189368770764
0.00664451827243	0.00664451827243
0.179401993355	0.00664451827243
0.00996677740864	0.00332225913621
0.00996677740864	0.00332225913621
0.169435215947	0.0332225913621
0.00332225913621	0.0697674418605
0.265780730897	0.00996677740864
0.511627906977	0.00664451827243
0.0764119601329	0.0996677740864
0.00664451827243	0.299003322259
0.0	0.116279069767
0.0	0.00664451827243
0.0166112956811	0.136212624585
0.431893687708	0.00664451827243
0.372093023256	0.0598006644518
0.372093023256	0.00332225913621
0.179401993355	0.0830564784053
0.093023255814	0.0265780730897
0.093023255814	0.00664451827243
0.0498338870432	0.00996677740864
0.318936877076	0.0132890365449
0.00332225913621	0.418604651163
0.00664451827243	0.0764119601329
0.00996677740864	0.0598006644518
0.00332225913621	0.0897009966777
0.0	0.00664451827243
0.00332225913621	0.471760797342
0.0	0.00332225913621
0.0199335548173	0.00332225913621
0.00332225913621	0.0
0.0	0.0232558139535
0.00332225913621	0.0963455149502
0.00332225913621	0.00664451827243
0.0166112956811	0.0
0.093023255814	0.00664451827243
0.106312292359	0.109634551495
0.106312292359	0.112956810631
0.00332225913621	0.0232558139535
0.00996677740864	0.00332225913621
0.00996677740864	0.0132890365449
0.0232558139535	0.00664451827243
0.063122923588	0.00664451827243
0.0132890365449	0.00664451827243
0.0	0.0
0.0132890365449	0.202657807309
0.0764119601329	0.1926910299
0.00664451827243	0.00332225913621
0.00332225913621	0.00664451827243
0.451827242525	0.00332225913621
0.335548172757	0.00996677740864
0.312292358804	0.0531561461794
0.312292358804	0.259136212625
0.305647840532	0.259136212625
0.0	0.00996677740864
0.1926910299	0.358803986711
0.186046511628	0.0564784053156
0.00996677740864	0.00996677740864
0.345514950166	0.584717607973
0.00664451827243	0.392026578073
0.0299003322259	0.21926910299
0.0863787375415	0.0265780730897
0.0863787375415	0.0764119601329
0.282392026578	0.0265780730897
0.345514950166	0.299003322259
0.00996677740864	0.00996677740864
0.00332225913621	0.249169435216
0.00332225913621	0.249169435216
0.0498338870432	0.249169435216
0.00996677740864	0.249169435216
0.0132890365449	0.0730897009967
0.0	0.0897009966777
0.00996677740864	0.0166112956811
0.0166112956811	0.129568106312
0.0132890365449	0.0
0.634551495017	0.0
0.00332225913621	0.00332225913621
0.199335548173	0.00664451827243
0.202657807309	0.0166112956811
0.229235880399	0.00332225913621
0.352159468439	0.0166112956811
0.146179401993	0.0
0.196013289037	0.00332225913621
0.0199335548173	0.873754152824
0.00996677740864	0.873754152824
0.0	0.0
0.0132890365449	0.0
0.0	0.0
0.0	0.0
0.146179401993	0.00332225913621
0.362126245847	0.00332225913621
0.12292358804	0.00664451827243
0.262458471761	0.142857142857
0.0166112956811	0.102990033223
0.00664451827243	0.00996677740864
0.0132890365449	0.00332225913621
0.0132890365449	0.0
0.126245847176	0.00332225913621
0.00996677740864	0.00332225913621
0.0	0.00332225913621
0.299003322259	0.00332225913621
0.00664451827243	0.00664451827243
0.00664451827243	0.00664451827243
0.00332225913621	0.00996677740864
0.0	0.0
0.78073089701	0.0
0.385382059801	0.00664451827243
0.332225913621	0.0166112956811
0.332225913621	0.00996677740864
0.00996677740864	0.00664451827243
0.707641196013	0.00664451827243
0.249169435216	0.00664451827243
1.04983388704	0.0
0.249169435216	0.0
0.491694352159	0.00996677740864
0.0730897009967	0.0
0.0797342192691	0.0132890365449
0.106312292359	0.0166112956811
0.0199335548173	0.0132890365449
0.00664451827243	0.00664451827243
0.00664451827243	0.00664451827243
0.00664451827243	0.00332225913621
0.00332225913621	0.00332225913621
0.202657807309	0.00664451827243
0.00332225913621	0.00664451827243
0.225913621262	0.00332225913621
0.259136212625	0.00332225913621
0.176079734219	0.00664451827243
0.112956810631	0.00332225913621
0.0431893687708	0.0996677740864
0.142857142857	0.0132890365449
0.126245847176	0.102990033223
0.119601328904	0.00664451827243
0.0	0.00332225913621
0.21926910299	0.0
0.0166112956811	0.0132890365449
0.0	0.0199335548173
0.0	0.0166112956811
0.00664451827243	0.225913621262
0.00332225913621	0.00664451827243
0.00332225913621	0.34219269103
0.269102990033	0.0265780730897
0.269102990033	0.182724252492
0.0	0.00332225913621
0.00664451827243	0.00996677740864
0.116279069767	0.146179401993
0.116279069767	0.259136212625
0.112956810631	0.1926910299
0.199335548173	0.528239202658
0.176079734219	0.0199335548173
0.172757475083	0.275747508306
0.232558139535	0.0166112956811
0.28903654485	0.0166112956811
0.28903654485	0.00332225913621
0.112956810631	0.0
0.162790697674	0.00996677740864
0.435215946844	0.225913621262
0.00332225913621	0.252491694352
0.00664451827243	0.0132890365449
0.0166112956811	0.189368770764
0.0199335548173	0.840531561462
0.00996677740864	0.325581395349
0.0	0.00332225913621
0.269102990033	0.0
0.269102990033	0.0
0.332225913621	0.00664451827243
0.00996677740864	0.0
0.332225913621	0.00996677740864
0.136212624585	0.0
0.136212624585	0.00332225913621
0.126245847176	0.00664451827243
0.00996677740864	0.106312292359
0.0	0.106312292359
0.063122923588	0.0996677740864
0.063122923588	0.00332225913621
0.0	0.0132890365449
0.644518272425	0.00996677740864
0.418604651163	0.00332225913621
0.00332225913621	0.00332225913621
0.0	0.0
0.126245847176	0.00996677740864
0.126245847176	0.00996677740864
0.0	0.00332225913621
0.285714285714	0.00664451827243
0.00664451827243	0.00332225913621
0.00664451827243	0.00332225913621
0.0132890365449	0.00664451827243
0.112956810631	0.159468438538
0.132890365449	0.00332225913621
0.136212624585	0.00996677740864
0.00332225913621	0.00664451827243
0.00996677740864	0.14950166113
0.00664451827243	0.00996677740864
0.312292358804	0.322259136213
0.24584717608	0.0
0.24584717608	0.00332225913621
0.833887043189	0.00332225913621
0.129568106312	0.0
0.129568106312	0.00332225913621
0.0199335548173	0.0730897009967
0.229235880399	0.0132890365449
0.514950166113	0.00332225913621
0.0	0.00664451827243
0.0132890365449	0.0
0.229235880399	0.063122923588
0.00332225913621	0.00996677740864
0.00332225913621	0.00332225913621
0.0	0.126245847176
0.00664451827243	0.00332225913621
0.00664451827243	0.00664451827243
0.24584717608	0.00664451827243
0.00996677740864	0.00332225913621
0.0232558139535	0.00996677740864
0.106312292359	0.00664451827243
0.0	0.0199335548173
0.00332225913621	0.00664451827243
0.00996677740864	0.00664451827243
0.338870431894	0.00664451827243
0.00332225913621	0.212624584718
0.0	0.0
0.0	0.00664451827243
0.00996677740864	1.21262458472
0.00332225913621	0.0398671096346
0.00332225913621	0.152823920266
0.468438538206	0.0132890365449
0.548172757475	0.0132890365449
0.00664451827243	0.0199335548173
0.14950166113	0.0299003322259
0.209302325581	0.0332225913621
0.495016611296	0.0
0.495016611296	0.408637873754
0.0166112956811	0.0232558139535
0.0963455149502	0.0
0.093023255814	0.0
0.112956810631	0.00332225913621
0.00664451827243	0.0431893687708
0.00332225913621	0.00996677740864
0.338870431894	0.00332225913621
0.0	0.112956810631
0.0	0.787375415282
0.0	0.292358803987
0.00332225913621	0.265780730897
0.00996677740864	0.501661129568
0.172757475083	0.00664451827243
0.156146179402	0.0
0.156146179402	0.0166112956811
0.242524916944	0.00332225913621
0.00332225913621	0.00996677740864
0.0	0.129568106312
0.0	0.252491694352
0.0	0.574750830565
0.0	0.00664451827243
0.372093023256	0.00664451827243
0.352159468439	0.00332225913621
0.00332225913621	0.00664451827243
0.265780730897	0.176079734219
0.0	0.00664451827243
0.0	0.0166112956811
0.00332225913621	0.0
0.00332225913621	0.00664451827243
0.0132890365449	0.00664451827243
0.00664451827243	0.345514950166
0.0	0.0
0.00996677740864	0.00664451827243
0.0166112956811	0.00332225913621
0.0132890365449	0.0
0.0132890365449	0.0166112956811
0.00996677740864	0.00664451827243
0.00332225913621	0.0166112956811
0.00332225913621	0.00664451827243
0.418604651163	0.00664451827243
0.418604651163	0.00332225913621
0.488372093023	0.0132890365449
0.78073089701	0.00332225913621
0.199335548173	0.31561461794
0.0299003322259	0.292358803987
0.355481727575	0.00664451827243
0.239202657807	0.0199335548173
0.00332225913621	0.00664451827243
0.0830564784053	0.0299003322259
0.212624584718	0.136212624585
0.215946843854	0.00664451827243
0.00664451827243	0.00332225913621
0.116279069767	0.00664451827243
0.0	0.00664451827243
0.093023255814	0.0
0.116279069767	0.0
0.116279069767	0.00332225913621
0.116279069767	0.00332225913621
0.116279069767	0.00996677740864
0.308970099668	0.00996677740864
0.0564784053156	0.00332225913621
0.0564784053156	0.0166112956811
0.558139534884	0.00664451827243
0.0531561461794	0.00996677740864
0.0166112956811	0.129568106312
0.166112956811	0.129568106312
0.129568106312	0.0
0.0797342192691	0.189368770764
0.0797342192691	0.209302325581
0.0498338870432	0.435215946844
0.0	0.0
0.00664451827243	0.126245847176
0.00664451827243	0.126245847176
0.179401993355	0.0132890365449
0.182724252492	0.0166112956811
0.0764119601329	0.445182724252
0.0996677740864	0.318936877076
0.0	0.212624584718
0.00332225913621	0.0265780730897
0.00664451827243	0.0265780730897
0.358803986711	0.0199335548173
0.0166112956811	0.0
0.00664451827243	0.00332225913621
0.68438538206	0.28903654485
0.617940199336	0.299003322259
0.152823920266	0.00332225913621
0.225913621262	0.541528239203
0.225913621262	0.162790697674
0.146179401993	0.249169435216
0.299003322259	0.269102990033
0.0132890365449	0.0132890365449
0.269102990033	0.365448504983
0.093023255814	0.00332225913621
0.00664451827243	0.00332225913621
0.651162790698	0.385382059801
0.651162790698	0.156146179402
0.0963455149502	0.0365448504983
0.0963455149502	0.0963455149502
0.358803986711	0.322259136213
0.00664451827243	0.405315614618
0.345514950166	0.0
0.00664451827243	1.07641196013
0.162790697674	0.318936877076
0.186046511628	0.00996677740864
0.375415282392	0.00664451827243
0.00996677740864	0.0664451827243
0.0	0.0
0.415282392027	0.00664451827243
0.388704318937	0.0
0.388704318937	0.0
0.00664451827243	0.0
0.205980066445	0.0
0.205980066445	0.00996677740864
0.00332225913621	0.172757475083
0.0996677740864	0.0199335548173
0.179401993355	0.00332225913621
0.186046511628	0.0166112956811
0.112956810631	0.0132890365449
0.0	0.00996677740864
0.0	0.00996677740864
0.0166112956811	0.00996677740864
0.159468438538	0.0299003322259
0.00332225913621	0.00664451827243
0.0963455149502	0.0
0.00996677740864	0.0166112956811
0.00332225913621	0.0
0.00332225913621	0.00664451827243
0.0132890365449	0.136212624585
0.0199335548173	0.00332225913621
0.0398671096346	0.292358803987
0.0531561461794	0.0
0.139534883721	0.00664451827243
0.142857142857	0.265780730897
0.00664451827243	0.538205980066
0.00332225913621	0.0166112956811
0.0564784053156	0.00664451827243
0.305647840532	0.0232558139535
0.232558139535	0.0598006644518
0.0	0.0132890365449
0.322259136213	0.0
0.046511627907	0.408637873754
0.093023255814	0.58803986711
0.093023255814	0.0299003322259
0.093023255814	0.0232558139535
0.139534883721	0.00664451827243
0.209302325581	0.063122923588
0.202657807309	0.0265780730897
0.205980066445	0.0299003322259
0.205980066445	0.0299003322259
0.571428571429	0.0199335548173
0.166112956811	0.0598006644518
0.166112956811	0.282392026578
0.176079734219	0.0
0.182724252492	0.0299003322259
0.295681063123	0.279069767442
0.0	0.199335548173
0.169435215947	0.196013289037
0.169435215947	0.0199335548173
0.0132890365449	0.0132890365449
0.43853820598	0.0
0.43853820598	0.00332225913621
0.441860465116	0.00332225913621
0.441860465116	0.21926910299
0.445182724252	0.212624584718
0.481727574751	0.00332225913621
0.063122923588	0.00996677740864
0.41196013289	0.0
0.0730897009967	0.00996677740864
0.106312292359	0.00996677740864
0.159468438538	0.00664451827243
0.159468438538	0.0132890365449
0.00996677740864	0.00664451827243
0.0	0.00332225913621
0.0365448504983	0.202657807309
0.00332225913621	0.109634551495
0.28903654485	0.308970099668
0.677740863787	0.00332225913621
0.677740863787	0.0
0.292358803987	0.00332225913621
0.28903654485	0.0
0.242524916944	0.00664451827243
0.275747508306	0.00332225913621
0.803986710963	0.0
0.338870431894	0.0
0.00996677740864	0.0132890365449
0.00664451827243	0.0132890365449
0.00332225913621	0.14950166113
0.00332225913621	0.186046511628
0.00664451827243	0.0166112956811
0.0265780730897	0.0166112956811
0.00332225913621	0.0166112956811
0.0	0.00332225913621
0.00332225913621	0.0199335548173
0.00664451827243	0.0166112956811
0.14950166113	0.00996677740864
0.00996677740864	0.0132890365449
0.00664451827243	0.093023255814
0.00996677740864	0.441860465116
0.00664451827243	0.0996677740864
0.0132890365449	0.0
0.00332225913621	0.00332225913621
0.0	0.0
0.00996677740864	0.0
0.0199335548173	0.0
