X	wo_clust2_REL
-28	0.0597014925373
-27	0.044776119403
-26	0.0373134328358
-25	0.0149253731343
-24	0.0970149253731
-23	0.044776119403
-22	0.0522388059701
-21	0.0970149253731
-20	0.194029850746
-19	0.044776119403
-18	0.0671641791045
-17	0.0820895522388
-16	0.0298507462687
-15	0.044776119403
-14	0.0671641791045
-13	0.0149253731343
-12	0.044776119403
-11	0.0970149253731
-10	0.119402985075
-9	0.0373134328358
-8	0.0373134328358
-7	0.0223880597015
-6	0.0820895522388
-5	0.044776119403
-4	0.0223880597015
-3	0.0671641791045
-2	0.0223880597015
-1	0.0149253731343
0	0.0223880597015
1	0.0970149253731
2	0.0597014925373
3	0.0746268656716
4	0.089552238806
5	0.0223880597015
6	0.0671641791045
7	0.0298507462687
8	0.0597014925373
9	0.0223880597015
10	0.0671641791045
11	0.0373134328358
12	0.0820895522388
13	0.0746268656716
14	0.0597014925373
15	0.0373134328358
16	0.0373134328358
17	0.0597014925373
18	0.0373134328358
19	0.0373134328358
20	0.0373134328358
21	0.0373134328358
22	0.0298507462687
23	0.0223880597015
24	0.0149253731343
25	0.0746268656716
26	0.0149253731343
27	0.0522388059701
28	0.0298507462687
29	0.089552238806
30	0.0522388059701
31	0.0746268656716
32	0.0373134328358
33	0.0597014925373
34	0.0298507462687
35	0.0597014925373
36	0.0597014925373
37	0.089552238806
38	0.0597014925373
39	0.0522388059701
40	0.044776119403
41	0.0223880597015
42	0.0671641791045
43	0.0671641791045
44	0.0149253731343
45	0.0373134328358
46	0.0522388059701
47	0.0597014925373
48	0.0597014925373
49	0.0970149253731
50	0.111940298507
51	0.0373134328358
52	0.0373134328358
53	0.0820895522388
54	0.044776119403
55	0.0298507462687
56	0.0970149253731
57	0.0671641791045
58	0.089552238806
59	0.0970149253731
60	0.0597014925373
61	0.111940298507
62	0.044776119403
63	0.0597014925373
64	0.044776119403
65	0.0522388059701
66	0.0671641791045
67	0.0746268656716
68	0.0522388059701
69	0.0223880597015
70	0.0522388059701
71	0.0223880597015
72	0.044776119403
73	0.0522388059701
74	0.0223880597015
75	0.0149253731343
76	0.044776119403
77	0.044776119403
78	0.0373134328358
79	0.0522388059701
80	0.0671641791045
81	0.0298507462687
82	0.044776119403
83	0.0597014925373
84	0.089552238806
85	0.0671641791045
86	0.0373134328358
87	0.0597014925373
88	0.0373134328358
89	0.0522388059701
90	0.0298507462687
91	0.0373134328358
92	0.0149253731343
93	0.0298507462687
94	0.0597014925373
95	0.0820895522388
96	0.0522388059701
97	0.0373134328358
98	0.0671641791045
99	0.0522388059701
100	0.0373134328358
101	0.089552238806
102	0.0820895522388
103	0.089552238806
104	0.0522388059701
105	0.0373134328358
106	0.0522388059701
107	0.0298507462687
108	0.0298507462687
109	0.044776119403
110	0.089552238806
111	0.0671641791045
112	0.10447761194
113	0.044776119403
114	0.0597014925373
115	0.044776119403
116	0.0373134328358
117	0.0522388059701
118	0.0671641791045
119	0.0373134328358
120	0.0522388059701
121	0.044776119403
122	0.0373134328358
123	0.044776119403
124	0.0522388059701
125	0.0149253731343
126	0.0373134328358
127	0.0597014925373
128	0.0373134328358
129	0.0820895522388
130	0.0597014925373
131	0.0223880597015
132	0.0373134328358
133	0.0149253731343
134	0.0298507462687
135	0.0373134328358
136	0.0298507462687
137	0.0373134328358
138	0.0671641791045
139	0.044776119403
140	0.0522388059701
141	0.044776119403
142	0.0597014925373
143	0.0522388059701
144	0.044776119403
145	0.044776119403
146	0.044776119403
147	0.0671641791045
148	0.0820895522388
149	0.0597014925373
150	0.0373134328358
