X	with_clust4_REL	wo_clust4_REL
47	0.15162037037	0.139013452915
48	0.16087962963	0.107623318386
49	0.126157407407	0.103139013453
50	0.131944444444	0.085201793722
51	0.131944444444	0.145739910314
52	0.134259259259	0.103139013453
53	0.12962962963	0.121076233184
54	0.141203703704	0.116591928251
55	0.100694444444	0.103139013453
56	0.105324074074	0.085201793722
57	0.100694444444	0.14798206278
58	0.113425925926	0.132286995516
59	0.12037037037	0.0807174887892
60	0.12037037037	0.0762331838565
61	0.145833333333	0.0941704035874
62	0.0960648148148	0.107623318386
63	0.12037037037	0.141255605381
64	0.131944444444	0.0829596412556
65	0.152777777778	0.0941704035874
66	0.126157407407	0.0919282511211
67	0.144675925926	0.134529147982
68	0.12037037037	0.0941704035874
69	0.150462962963	0.0874439461883
70	0.144675925926	0.100896860987
71	0.122685185185	0.116591928251
72	0.122685185185	0.125560538117
73	0.119212962963	0.121076233184
74	0.12037037037	0.100896860987
75	0.150462962963	0.085201793722
76	0.116898148148	0.116591928251
77	0.125	0.0964125560538
78	0.0983796296296	0.118834080717
79	0.128472222222	0.109865470852
80	0.128472222222	0.107623318386
81	0.107638888889	0.0695067264574
82	0.128472222222	0.127802690583
83	0.112268518519	0.134529147982
84	0.119212962963	0.107623318386
85	0.118055555556	0.0403587443946
86	0.12962962963	0.0941704035874
87	0.121527777778	0.0739910313901
88	0.113425925926	0.105381165919
89	0.109953703704	0.0829596412556
90	0.123842592593	0.0896860986547
91	0.135416666667	0.152466367713
92	0.101851851852	0.0807174887892
93	0.107638888889	0.0807174887892
94	0.119212962963	0.116591928251
95	0.137731481481	0.0986547085202
96	0.0949074074074	0.0896860986547
97	0.118055555556	0.0650224215247
98	0.09375	0.0695067264574
99	0.138888888889	0.0941704035874
100	0.105324074074	0.0762331838565
101	0.105324074074	0.0941704035874
102	0.123842592593	0.121076233184
103	0.12962962963	0.085201793722
104	0.106481481481	0.0582959641256
105	0.0972222222222	0.0739910313901
106	0.0798611111111	0.0695067264574
107	0.12962962963	0.0807174887892
108	0.0902777777778	0.067264573991
109	0.0925925925926	0.190582959641
110	0.123842592593	0.085201793722
111	0.113425925926	0.12331838565
112	0.099537037037	0.0896860986547
113	0.104166666667	0.0874439461883
114	0.123842592593	0.0807174887892
115	0.104166666667	0.0896860986547
116	0.106481481481	0.0896860986547
117	0.12037037037	0.107623318386
118	0.123842592593	0.100896860987
119	0.116898148148	0.0941704035874
120	0.112268518519	0.067264573991
121	0.106481481481	0.0762331838565
122	0.119212962963	0.0964125560538
123	0.0856481481481	0.0695067264574
124	0.0833333333333	0.0874439461883
125	0.12037037037	0.085201793722
126	0.0983796296296	0.0919282511211
127	0.100694444444	0.0605381165919
128	0.0949074074074	0.0941704035874
129	0.118055555556	0.0807174887892
130	0.133101851852	0.130044843049
131	0.111111111111	0.0896860986547
132	0.0949074074074	0.0784753363229
133	0.0902777777778	0.0941704035874
134	0.100694444444	0.0493273542601
135	0.0949074074074	0.0695067264574
136	0.113425925926	0.0515695067265
137	0.114583333333	0.0650224215247
138	0.100694444444	0.105381165919
139	0.0763888888889	0.0739910313901
140	0.0844907407407	0.0582959641256
141	0.107638888889	0.0964125560538
142	0.0891203703704	0.0919282511211
143	0.0775462962963	0.0650224215247
144	0.0960648148148	0.0964125560538
145	0.111111111111	0.067264573991
146	0.12037037037	0.067264573991
147	0.12037037037	0.0739910313901
148	0.111111111111	0.0695067264574
149	0.107638888889	0.0986547085202
150	0.111111111111	0.0896860986547
