X	with_clust1_REL	wo_clust1_REL
27	0.132890365449	0.0648854961832
28	0.136212624585	0.0687022900763
29	0.112956810631	0.0572519083969
30	0.0996677740864	0.106870229008
31	0.129568106312	0.087786259542
32	0.12292358804	0.0419847328244
33	0.129568106312	0.0419847328244
34	0.14950166113	0.0839694656489
35	0.199335548173	0.0496183206107
36	0.162790697674	0.0725190839695
37	0.156146179402	0.0763358778626
38	0.179401993355	0.087786259542
39	0.0764119601329	0.0610687022901
40	0.0797342192691	0.0763358778626
41	0.0863787375415	0.0725190839695
42	0.139534883721	0.0648854961832
43	0.156146179402	0.0572519083969
44	0.126245847176	0.0572519083969
45	0.119601328904	0.0763358778626
46	0.0830564784053	0.0496183206107
47	0.146179401993	0.0839694656489
48	0.182724252492	0.0763358778626
49	0.189368770764	0.0534351145038
50	0.14950166113	0.156488549618
51	0.129568106312	0.118320610687
52	0.0963455149502	0.0992366412214
53	0.139534883721	0.0839694656489
54	0.109634551495	0.0763358778626
55	0.129568106312	0.0763358778626
56	0.139534883721	0.0801526717557
57	0.119601328904	0.0725190839695
58	0.0730897009967	0.0954198473282
59	0.102990033223	0.0534351145038
60	0.102990033223	0.0610687022901
61	0.136212624585	0.0610687022901
62	0.172757475083	0.0458015267176
63	0.162790697674	0.0534351145038
64	0.146179401993	0.0610687022901
65	0.166112956811	0.0419847328244
66	0.126245847176	0.0763358778626
67	0.0963455149502	0.0725190839695
68	0.136212624585	0.0725190839695
69	0.136212624585	0.0534351145038
70	0.102990033223	0.0343511450382
71	0.196013289037	0.0610687022901
72	0.182724252492	0.0572519083969
73	0.14950166113	0.030534351145
74	0.093023255814	0.0534351145038
75	0.0897009966777	0.0419847328244
76	0.0963455149502	0.0419847328244
77	0.0996677740864	0.0458015267176
78	0.179401993355	0.0419847328244
79	0.126245847176	0.0496183206107
80	0.179401993355	0.0229007633588
81	0.126245847176	0.0267175572519
82	0.0963455149502	0.0610687022901
83	0.116279069767	0.0572519083969
84	0.159468438538	0.0687022900763
85	0.0730897009967	0.0343511450382
86	0.093023255814	0.0419847328244
87	0.0598006644518	0.0534351145038
88	0.0598006644518	0.0496183206107
89	0.119601328904	0.0648854961832
90	0.116279069767	0.0610687022901
91	0.093023255814	0.0763358778626
92	0.102990033223	0.0381679389313
93	0.093023255814	0.0648854961832
94	0.116279069767	0.0725190839695
95	0.132890365449	0.0381679389313
96	0.152823920266	0.0381679389313
97	0.126245847176	0.0343511450382
98	0.0996677740864	0.0534351145038
99	0.106312292359	0.0839694656489
100	0.126245847176	0.0381679389313
101	0.136212624585	0.0610687022901
102	0.0996677740864	0.0725190839695
103	0.0697674418605	0.0648854961832
104	0.0996677740864	0.0419847328244
105	0.126245847176	0.0992366412214
106	0.0830564784053	0.0687022900763
107	0.0897009966777	0.0954198473282
108	0.0996677740864	0.129770992366
109	0.0897009966777	0.152671755725
110	0.0764119601329	0.0954198473282
111	0.106312292359	0.13358778626
112	0.0598006644518	0.0610687022901
113	0.12292358804	0.0381679389313
114	0.0764119601329	0.0343511450382
115	0.132890365449	0.0725190839695
116	0.109634551495	0.103053435115
117	0.093023255814	0.0839694656489
118	0.0863787375415	0.0801526717557
119	0.0963455149502	0.0839694656489
120	0.0963455149502	0.0687022900763
121	0.0996677740864	0.0496183206107
122	0.0797342192691	0.137404580153
123	0.0598006644518	0.156488549618
124	0.109634551495	0.0610687022901
125	0.102990033223	0.0610687022901
126	0.136212624585	0.0725190839695
127	0.159468438538	0.0496183206107
128	0.12292358804	0.0419847328244
129	0.176079734219	0.0496183206107
130	0.129568106312	0.0458015267176
131	0.0830564784053	0.0496183206107
132	0.112956810631	0.0267175572519
133	0.0730897009967	0.0267175572519
134	0.0863787375415	0.0419847328244
135	0.106312292359	0.0381679389313
136	0.129568106312	0.030534351145
137	0.139534883721	0.0419847328244
138	0.093023255814	0.0572519083969
139	0.0996677740864	0.0419847328244
140	0.106312292359	0.0458015267176
141	0.109634551495	0.18320610687
142	0.102990033223	0.106870229008
143	0.109634551495	0.0381679389313
144	0.102990033223	0.0801526717557
145	0.0863787375415	0.0534351145038
146	0.0664451827243	0.0458015267176
147	0.0863787375415	0.0381679389313
148	0.102990033223	0.0610687022901
149	0.102990033223	0.0610687022901
150	0.112956810631	0.0419847328244
