TF	MERGED_WITH	CLUSTER1_WITH	CLUSTER2_WITH	CLUSTER3_WITH	CLUSTER4_WITH	CLUSTER5_WITH	MERGED_WO	CLUSTER1_WO	CLUSTER2_WO	CLUSTER3_WO	CLUSTER4_WO	CLUSTER5_WO
MA0502.1.NFYB	1.0	1.0	1.0	1.0	0.716881222023	1.0	0.770142406346	1.0	0.986274601813	0.150588773516	1.0	0.976055617555
MA0503.1.Nkx2-5.var.2	1.0	1.0	1.0	1.0	1.0	0.852248188059	0.931065703322	1.0	1.0	0.923385256421	0.940445655399	1.0
MA0504.1.NR2C2	5.6471080409e-08	0.261474736462	1.0	0.163779960888	0.00972507892136	0.010313290044	1.0	1.0	1.0	1.0	1.0	1.0
MA0505.1.Nr5a2	0.47618727591	0.722069826805	0.705665046081	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.940445655399	1.0
MA0506.1.NRF1	4.53353575589e-17	1.0	0.333031729739	0.0420756070005	4.5706867082e-05	3.53586919387e-07	1.0	1.0	1.0	1.0	1.0	1.0
MA0507.1.POU2F2	1.0	0.883539118778	1.0	1.0	1.0	1.0	0.0241588757587	1.0	0.853803100744	0.688094455542	0.753923275919	0.287087613069
MA0508.1.PRDM1	1.0	1.0	1.0	1.0	1.0	1.0	0.0468883657494	1.0	0.102525294697	0.889603406849	0.69798401625	0.831733046595
MA0509.1.Rfx1	1.0	0.985445614705	1.0	1.0	1.0	0.981089656243	0.634419882602	1.0	1.0	0.364864464046	0.684022054817	1.0
MA0510.1.RFX5	0.0118814617262	0.282472732325	0.705665046081	1.0	0.29904647316	0.190192432484	1.0	1.0	1.0	0.803335968129	1.0	1.0
MA0511.1.RUNX2	1.0	0.985445614705	1.0	1.0	1.0	1.0	0.635790151143	1.0	1.0	1.0	0.612820051391	0.900931037
MA0512.1.Rxra	1.0	0.639061331363	1.0	1.0	1.0	0.187629753569	0.635790151143	1.0	0.786571617007	0.4596581386	0.680777482607	1.0
MA0513.1.SMAD2::SMAD3::SMAD4	0.461901096089	1.0	1.0	1.0	1.0	0.0766993873526	1.0	1.0	1.0	1.0	0.906351387819	1.0
MA0514.1.Sox3	1.0	0.996308574202	1.0	1.0	1.0	1.0	0.0144478475077	1.0	0.60987034914	0.858143058068	0.389563004996	0.180715325017
MA0515.1.Sox6	1.0	1.0	1.0	1.0	1.0	1.0	3.63996969664e-07	1.0	0.367817886178	0.391390105512	0.0171224476852	0.0137442966483
MA0516.1.SP2	1.30821165892e-78	0.00142747481228	7.08000921909e-05	1.04715619564e-06	3.45048122968e-23	4.0480147352e-27	1.0	1.0	1.0	1.0	1.0	1.0
MA0517.1.STAT2::STAT1	1.0	1.0	1.0	1.0	1.0	0.938085551938	0.123683398972	1.0	0.668727253088	0.169571597561	0.612820051391	1.0
MA0518.1.Stat4	1.0	0.639061331363	1.0	1.0	1.0	1.0	0.0181438757744	1.0	0.935349450154	0.308890232453	0.0820339177781	0.807708161326
MA0519.1.Stat5a::Stat5b	1.0	0.896237176657	1.0	1.0	1.0	1.0	0.508895398365	1.0	1.0	0.836306580927	0.397382479685	0.607324306276
MA0520.1.Stat6	1.0	1.0	1.0	1.0	1.0	1.0	0.0186293814203	1.0	0.238981420242	0.775472404593	0.278251628791	0.916240709202
MA0521.1.Tcf12	1.0	0.999294900769	1.0	1.0	1.0	0.0849951520498	1.0	1.0	0.986274601813	0.946555231675	0.674080483439	1.0
MA0522.1.Tcf3	0.115130294329	0.883539118778	1.0	0.534223547292	0.716881222023	0.211357475247	1.0	1.0	1.0	1.0	1.0	1.0
MA0523.1.TCF7L2	1.0	0.985445614705	1.0	1.0	1.0	1.0	0.0650536822998	1.0	0.505324651626	0.951964567139	0.753886894475	0.250187987687
MA0524.1.TFAP2C	1.55073658865e-27	0.00228932593334	0.12992290648	0.00155847222112	1.06536907868e-05	5.98668908464e-16	1.0	1.0	1.0	1.0	1.0	1.0
MA0525.1.TP63	0.315794716298	0.614770071181	0.729986150613	0.708513209965	1.0	0.488674620004	1.0	1.0	1.0	1.0	0.421080847987	1.0
MA0526.1.USF2	0.815879990085	0.883539118778	1.0	1.0	1.0	0.408489937774	1.0	1.0	1.0	1.0	0.612820051391	1.0
MA0527.1.ZBTB33	1.87175495216e-05	0.599379840839	1.0	0.162670012466	0.104076788029	0.455989665996	1.0	1.0	0.943971115807	1.0	1.0	1.0
MA0528.1.ZNF263	2.75190301156e-22	0.777399204469	0.990425880574	0.200241136874	7.83833698947e-13	1.58064159335e-12	1.0	1.0	1.0	1.0	1.0	1.0
MA0591.1.Bach1::Mafk	1.0	1.0	1.0	1.0	1.0	1.0	3.63996969664e-07	1.0	0.785776705442	0.0183517562828	0.0461766655292	0.705968002399
MA0592.1.ESRRA	1.0	0.985445614705	1.0	1.0	1.0	1.0	0.221200147271	1.0	1.0	0.593872293545	0.682810709655	0.795271121655
MA0593.1.FOXP2	1.0	1.0	1.0	1.0	1.0	1.0	1.19311591785e-09	0.404650432099	0.674260892127	0.499363396131	0.0654325652045	0.0146520857428
MA0594.1.Hoxa9	1.0	0.627147345161	1.0	1.0	1.0	1.0	0.000124179850304	1.0	0.415779125604	0.96050418318	0.0171224476852	0.0775018359815
MA0595.1.SREBF1	1.0	1.0	1.0	1.0	1.0	0.478956864121	0.562973634051	0.404650432099	0.986274601813	1.0	0.305812134894	1.0
MA0596.1.SREBF2	1.0	1.0	1.0	1.0	1.0	0.401251997761	0.580725078207	1.0	0.646583053418	1.0	0.458664973996	1.0
MA0597.1.THAP1	0.0757257827889	0.985445614705	1.0	1.0	1.0	0.00253669083941	1.0	1.0	0.795359846814	1.0	1.0	1.0
MA0598.1.EHF	1.0	0.893901451248	1.0	1.0	1.0	1.0	0.00127077805728	1.0	0.986274601813	0.294883345474	0.0558175605733	0.764351326335
MA0599.1.KLF5	5.67876424909e-62	0.00252661014999	0.00827647488889	0.000700577970793	2.15507611888e-15	1.17183716838e-32	1.0	1.0	1.0	1.0	1.0	1.0
MA0600.1.RFX2	0.815879990085	0.985445614705	1.0	1.0	1.0	0.751135377832	1.0	1.0	1.0	0.672864213531	0.93428261821	1.0
UP00000_1_Smad3_primary	0.130417556505	0.985445614705	1.0	1.0	0.245701649842	0.188095273447	1.0	1.0	1.0	0.940295922877	1.0	1.0
UP00001_1_E2F2_primary	0.000141682005971	1.0	1.0	1.0	0.0138043734708	0.000115791820931	1.0	1.0	1.0	0.530294143587	1.0	1.0
UP00002_1_Sp4_primary	1.00650229185e-33	0.0354477174794	0.0253618894714	0.00401627934516	7.38761396337e-10	8.4342303386e-13	1.0	1.0	1.0	1.0	1.0	1.0
UP00003_1_E2F3_primary	4.05894494963e-05	1.0	0.283667138995	1.0	0.12959520388	0.000635784473496	1.0	1.0	1.0	0.940295922877	1.0	1.0
UP00004_1_Sox14_primary	1.0	0.722069826805	1.0	1.0	1.0	1.0	0.00358352424755	1.0	0.731372822374	0.051300024945	0.851530622232	0.250187987687
UP00005_1_Tcfap2a_primary	1.57323480642e-20	0.00244071648468	1.0	0.000939240446594	0.000788098402526	8.95826045207e-10	1.0	1.0	1.0	1.0	1.0	1.0
UP00006_1_Zic3_primary	4.05777407379e-24	0.00673800956644	0.451824854425	0.00394408314904	1.14791993492e-09	0.00029686830535	1.0	1.0	1.0	1.0	1.0	1.0
UP00007_1_Egr1_primary	1.45452466602e-36	7.6870661477e-05	0.027075314884	0.0131656918259	7.06497436284e-12	5.845439758e-11	1.0	1.0	1.0	1.0	1.0	1.0
UP00008_1_Six6_primary	1.0	0.122156998272	1.0	1.0	1.0	1.0	0.464972629917	1.0	1.0	0.659341092349	0.882835410723	0.664422492962
UP00008_3_Six6_2267.4	1.0	0.0676383234839	1.0	1.0	1.0	1.0	0.272689147979	1.0	1.0	0.870045267256	0.520136571908	0.388189817948
UP00008_4	1.0	0.614770071181	1.0	1.0	1.0	1.0	0.0168146256479	1.0	1.0	0.311613597539	0.163757407622	0.425661702233
UP00009_1_Nr2f2_primary	1.0	0.832860034678	1.0	1.0	1.0	1.0	0.496652665019	1.0	1.0	0.629287219789	0.824421287406	0.34669651641
UP00010_1_Tcfap2b_primary	1.36740344296e-19	0.0100830736234	0.139158350465	0.0284830648104	1.17230232081e-06	2.86251974092e-07	1.0	1.0	1.0	1.0	1.0	1.0
UP00011_1_Irf6_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.714551379761	1.0	0.986274601813	1.0	0.959219008241	0.461365392797
UP00012_1_Bbx_primary	1.0	0.832860034678	1.0	1.0	1.0	1.0	0.0168146256479	1.0	1.0	0.0768275512685	0.179048722104	0.63093140532
UP00014_1_Sox17_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.25899351493e-07	1.0	0.986274601813	0.206038926778	0.00542269857686	0.0142377928618
UP00015_1_Ehf_primary	1.0	0.711643277362	1.0	1.0	1.0	1.0	0.00972966483611	1.0	1.0	0.723072329709	0.0066186895083	0.0229396518912
UP00016_1_Sry_primary	1.0	0.614770071181	1.0	1.0	0.857821682399	1.0	0.0805599524811	1.0	0.986274601813	0.42901345711	1.0	0.301163920247
UP00017_1_Nkx3-1_primary	1.0	0.985445614705	1.0	1.0	1.0	1.0	0.361826883533	1.0	1.0	0.604020869823	0.984260587423	0.913864835409
UP00017_3_Nkx3-1_2923.2	1.0	0.985445614705	1.0	1.0	1.0	1.0	0.261117701458	1.0	0.986274601813	0.870045267256	0.179048722104	1.0
UP00018_1_Irf4_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.464972629917	1.0	0.926569074083	1.0	0.959219008241	0.175324422964
UP00019_1_Zbtb12_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.0257857060789	0.591154727973	0.849619944598	0.515604607524	0.555505386367	0.682516105173
UP00020_1_Atf1_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.047463982433	1.0	0.986274601813	0.391390105512	0.671779178102	0.146070923339
UP00021_1_Zfp281_primary	6.15836940745e-44	0.00657840358689	0.00247351736513	0.00844040476128	1.56071362637e-14	1.72621294003e-19	1.0	1.0	1.0	1.0	1.0	1.0
UP00022_1_Zfp740_primary	2.97544947924e-15	0.0222384058367	0.620590353556	0.19631216196	0.00130126065939	1.59493278925e-09	1.0	1.0	1.0	1.0	1.0	1.0
UP00023_1_Sox30_primary	1.0	1.0	1.0	1.0	1.0	1.0	4.14778823405e-08	1.0	1.0	0.0764547125568	0.0222418696569	0.0189127987439
UP00024_1_Glis2_primary	4.16424175134e-06	0.399033887619	0.155899997127	1.0	0.23847707323	0.00438807402442	1.0	1.0	1.0	1.0	1.0	1.0
UP00025_1_Foxk1_primary	1.0	1.0	1.0	1.0	1.0	1.0	4.36935335643e-08	1.0	0.0996315316358	0.975376896199	0.0378712013351	0.00718482105398
UP00026_1_Zscan4_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.633096187259	1.0	1.0	0.988141819115	0.940468611028	0.906075362851
UP00027_1_Osr1_primary	1.0	1.0	1.0	0.815654976173	1.0	0.873711900102	0.711315369439	1.0	0.986274601813	1.0	0.520136571908	1.0
UP00028_1_Tcfap2e_primary	1.25647571061e-23	7.25121390055e-06	0.121191954585	0.0069000482568	0.00236187837414	5.845439758e-11	1.0	1.0	1.0	1.0	1.0	1.0
UP00029_1_Tbp_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.00159717578562	1.0	0.849619944598	0.230607778917	0.211575373125	0.805240099231
UP00030_1_Sox11_primary	1.0	1.0	1.0	1.0	1.0	1.0	5.7008372638e-06	1.0	0.192033029134	0.245956689174	0.321827621122	0.0393699723921
UP00031_1_Zbtb3_primary	0.717204552427	0.883539118778	1.0	1.0	1.0	0.183203190402	1.0	1.0	1.0	1.0	0.478925686204	1.0
UP00032_1_Gata3_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.00553226745921	0.429760012773	0.614527686891	0.156476148863	0.674080483439	0.90729508502
UP00033_1_Zfp410_primary	0.206276773037	0.883539118778	1.0	0.708513209965	1.0	0.938085551938	1.0	1.0	1.0	1.0	1.0	1.0
UP00034_1_Sox7_primary	1.0	1.0	1.0	1.0	1.0	1.0	9.8674285846e-14	1.0	0.77355314029	0.00871301654545	0.00759656514273	0.000371679443964
UP00035_1_Hic1_primary	0.269300776226	0.832860034678	0.459473876414	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.929017264068
UP00036_1_Myf6_primary	0.190240124424	0.985445614705	1.0	0.821625747628	1.0	0.714131611808	1.0	1.0	1.0	1.0	0.959219008241	1.0
UP00037_1_Zfp105_primary	1.0	1.0	1.0	1.0	1.0	1.0	3.76722428589e-08	1.0	0.614527686891	0.629287219789	0.189065943429	0.010246063441
UP00039_1_Foxj3_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.000158095859585	1.0	0.879663002735	1.0	0.0494231666068	0.0930015379121
UP00040_1_Irf5_primary	1.0	1.0	0.990425880574	1.0	0.759101365828	1.0	1.0	1.0	1.0	0.750617811123	1.0	1.0
UP00041_1_Foxj1_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.000105024659152	1.0	0.406142328341	1.0	0.234521436101	0.0373171859552
UP00042_1_Gm397_primary	1.0	1.0	1.0	1.0	1.0	0.498333281462	1.0	1.0	1.0	0.763821992496	0.984260587423	1.0
UP00043_1_Bcl6b_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.0337543987465	1.0	1.0	0.115286132297	0.454439647642	0.31858675173
UP00044_1_Mafk_primary	1.0	0.985445614705	1.0	1.0	1.0	1.0	2.3473712216e-08	1.0	0.679338691451	0.0220743883659	0.00918139283064	0.0365755873784
UP00045_1_Mafb_primary	1.0	0.999294900769	1.0	1.0	1.0	1.0	0.0414768155535	1.0	0.986274601813	0.747153541319	0.471679100279	0.449779075219
UP00046_1_Tcfe2a_primary	0.816455459498	1.0	1.0	1.0	0.318335067169	0.96775336528	1.0	1.0	1.0	0.566984806869	1.0	1.0
UP00047_1_Zbtb7b_primary	4.94269740162e-06	0.580324939061	0.585563377414	0.162670012466	0.0864108015793	0.010313290044	1.0	1.0	1.0	1.0	1.0	1.0
UP00048_1_Rara_primary	1.0	0.883539118778	0.89104646059	1.0	1.0	1.0	0.650873283961	1.0	1.0	1.0	0.552229348839	0.501872627219
UP00049_1_Sp100_primary	1.0	0.614770071181	1.0	0.762609253347	1.0	1.0	0.772058414992	1.0	0.986274601813	1.0	0.559387097487	0.560438391684
UP00050_1_Bhlhb2_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.623504653233	1.0	0.60987034914	1.0	0.506416471542	1.0
UP00051_1_Sox8_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.09373811253e-09	1.0	0.817252136152	0.0338975744299	0.0066186895083	0.0237758917902
UP00052_1_Osr2_primary	0.999919787686	1.0	1.0	1.0	1.0	0.86920771	1.0	1.0	0.986274601813	1.0	0.93428261821	1.0
UP00053_1_Rxra_primary	0.606500945198	0.168804840809	1.0	1.0	1.0	0.455989665996	1.0	1.0	1.0	0.485538137564	0.591188567869	1.0
UP00054_1_Tcf7_primary	1.0	0.883539118778	1.0	1.0	1.0	1.0	3.00107836944e-05	1.0	0.60987034914	0.118459828655	0.428755974196	0.0512409722494
UP00055_1_Hbp1_primary	1.0	1.0	1.0	1.0	1.0	1.0	1.11645345688e-05	0.970843722834	0.986274601813	0.104874614695	0.0654325652045	0.19881159401
UP00056_1_Rfx4_primary	1.0	1.0	1.0	1.0	1.0	0.981089656243	0.772058414992	1.0	0.986274601813	1.0	0.458664973996	1.0
UP00057_1_Zic2_primary	1.3234990697e-24	0.00228932593334	0.596240620119	0.00230901539377	2.34003148557e-07	4.24057805344e-06	1.0	1.0	1.0	1.0	1.0	1.0
UP00058_1_Tcf3_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.000257797744794	1.0	0.273097298196	0.187882709796	0.765094364154	0.220116659462
UP00059_1_Arid5a_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.000915196666973	1.0	0.986274601813	0.104874614695	0.309455145339	0.344092871083
UP00060_1_Max_primary	0.362518355936	0.883539118778	1.0	1.0	0.462077141069	0.638975092068	1.0	1.0	0.926569074083	0.854153055577	1.0	1.0
UP00061_1_Foxl1_primary	1.0	1.0	1.0	1.0	1.0	1.0	5.36691753743e-10	1.0	0.221942319468	0.711304338288	0.00918139283064	0.00218052866704
UP00062_1_Sox4_primary	1.0	1.0	1.0	1.0	1.0	1.0	7.07196467951e-06	1.0	0.28955185386	0.150588773516	0.358396948441	0.0705111816389
UP00064_1_Sox18_primary	1.0	1.0	1.0	1.0	1.0	1.0	2.01897546011e-10	1.0	0.652947960415	0.00564069051819	0.0654325652045	0.010205486984
UP00065_1_Zfp161_primary	1.69477275624e-06	1.0	1.0	1.0	0.00315890363274	0.00010832654085	1.0	1.0	1.0	1.0	1.0	1.0
UP00066_1_Hnf4a_primary	0.00245362923353	0.260772535549	0.819335855558	1.0	0.36621798191	0.0329415899682	1.0	1.0	1.0	0.747153541319	1.0	1.0
UP00067_1_Lef1_primary	1.0	0.985445614705	1.0	1.0	1.0	1.0	0.421697674086	1.0	0.474358634689	0.750617811123	0.93428261821	1.0
UP00068_1_Eomes_primary	1.0	0.985445614705	1.0	1.0	0.951108697414	0.938085551938	0.950112839552	1.0	0.986274601813	0.723072329709	1.0	1.0
UP00069_1_Sox1_primary	1.0	0.985445614705	1.0	1.0	1.0	1.0	0.00170157060115	1.0	1.0	0.0683261539308	0.389563004996	0.010205486984
UP00070_1_Gcm1_primary	0.0197124635704	0.056030508216	0.333031729739	0.708513209965	1.0	0.873711900102	1.0	1.0	1.0	1.0	0.882442075677	1.0
UP00071_1_Sox21_primary	1.0	0.883539118778	1.0	1.0	1.0	1.0	0.013242934967	1.0	0.782451608659	0.150588773516	0.771964105095	0.356126353099
UP00072_1_IRC900814_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.018042184612	0.460729717423	1.0	0.440916948986	0.471679100279	0.318186003935
UP00073_1_Foxa2_primary	1.0	1.0	1.0	1.0	1.0	1.0	7.6523879938e-06	1.0	0.0859991318262	0.938262775588	0.0485687261076	0.145016240769
UP00074_1_Isgf3g_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.37129675235	1.0	0.986274601813	0.584824207963	0.959219008241	0.739255572596
UP00075_1_Sox15_primary	1.0	1.0	1.0	1.0	1.0	1.0	5.79331590472e-11	1.0	0.60987034914	0.178461369731	0.0066186895083	0.0168617118691
UP00076_1_Rfxdc2_primary	1.0	1.0	1.0	0.4577802558	1.0	0.708933365084	0.953587211039	1.0	1.0	1.0	0.163757407622	1.0
UP00077_1_Srf_primary	1.0	0.985445614705	1.0	1.0	1.0	1.0	0.497974407327	1.0	0.986274601813	0.499363396131	0.974131909289	1.0
UP00078_1_Arid3a_primary	1.0	0.832860034678	1.0	1.0	1.0	1.0	0.0273435212837	1.0	0.782451608659	0.858143058068	0.401887879011	0.135998196493
UP00079_1_Esrra_primary	1.0	0.985445614705	1.0	1.0	1.0	1.0	0.0297083060424	1.0	0.986274601813	0.45074792648	0.283496696372	0.250187987687
UP00080_1_Gata5_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.0342112103877	1.0	0.926569074083	0.781770770872	0.389563004996	0.682516105173
UP00081_1_Mybl1_primary	1.0	0.985445614705	1.0	1.0	1.0	1.0	0.458493210514	1.0	1.0	1.0	0.700963898458	0.351969594894
UP00082_1_Zfp187_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.00358352424755	1.0	0.782451608659	1.0	0.00962611256304	0.380021593717
UP00083_1_Tcf7l2_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.0522755292469	1.0	0.786571617007	0.439972947266	1.0	0.534494014484
UP00084_1_Gmeb1_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.941621371287	1.0	0.320725488747	1.0	1.0	1.0
UP00085_1_Sfpi1_primary	1.0	0.985445614705	1.0	1.0	1.0	1.0	0.00107213242804	1.0	0.849619944598	0.253655535173	0.0820339177781	0.301163920247
UP00086_1_Irf3_primary	0.215160165446	1.0	1.0	1.0	0.17440840452	0.981089656243	1.0	1.0	1.0	1.0	1.0	1.0
UP00087_1_Tcfap2c_primary	2.80851634399e-22	0.000239981250937	0.46547473709	0.00428532593117	0.00111538918648	9.74234045885e-12	1.0	1.0	1.0	1.0	1.0	1.0
UP00088_1_Plagl1_primary	3.54607191787e-30	0.00447673784205	0.000946971185465	0.000113660523794	5.8119692263e-09	4.00211963711e-08	1.0	1.0	1.0	1.0	1.0	1.0
UP00089_1_Tcf1_primary	1.0	0.614770071181	1.0	1.0	1.0	1.0	0.0928290299846	1.0	1.0	0.938898773875	0.512365390641	0.34669651641
UP00089_3_Tcf1_2666.2	1.0	0.883539118778	1.0	1.0	1.0	1.0	0.0451037265585	1.0	1.0	0.686200846648	0.389563004996	0.0512409722494
UP00091_1_Sox5_primary	1.0	1.0	1.0	1.0	1.0	1.0	9.52960397075e-12	1.0	0.679338691451	0.0788824650725	0.00542269857686	0.0105536295466
UP00092_1_Myb_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.393614937201	1.0	1.0	1.0	0.45090864354	0.34669651641
UP00093_1_Klf7_primary	3.78040761897e-42	0.0555819883207	0.0146479675515	0.000346984705871	3.95020105768e-12	2.34973478742e-18	1.0	1.0	1.0	1.0	1.0	1.0
UP00094_1_Zfp128_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.294531420866	1.0	0.652947960415	0.686200846648	0.824421287406	0.560438391684
UP00095_1_Zfp691_primary	1.0	0.996308574202	1.0	1.0	1.0	0.572491444369	1.0	1.0	0.817252136152	1.0	0.851530622232	1.0
UP00096_1_Sox13_primary	1.0	0.996308574202	1.0	1.0	1.0	1.0	9.28914718218e-12	1.0	0.807617654521	0.0144878503298	0.00731117560876	0.00757471687619
UP00097_1_Mtf1_primary	0.386302921789	1.0	0.729986150613	1.0	1.0	0.203178576748	1.0	1.0	1.0	0.541603607653	0.948813415531	1.0
UP00098_1_Rfx3_primary	1.0	1.0	1.0	1.0	1.0	0.981089656243	0.464972629917	1.0	0.986274601813	1.0	0.283496696372	1.0
UP00099_1_Ascl2_primary	0.0897403340726	0.985445614705	1.0	1.0	0.82757799366	0.07565070888	1.0	1.0	0.986274601813	1.0	1.0	1.0
UP00100_1_Gata6_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.00865839102916	1.0	0.935349450154	0.440916948986	0.112409179359	0.956798678185
UP00101_1_Sox12_primary	1.0	1.0	1.0	1.0	1.0	1.0	4.22785935515e-12	1.0	0.102525294697	0.0442334858615	0.0965654656277	0.00158260123125
UP00102_1_Zic1_primary	2.10189989958e-27	0.0166123518712	0.67144750689	0.000238809543039	1.61059421848e-12	3.87709347573e-05	1.0	1.0	1.0	1.0	1.0	1.0
UP00103_1_Jundm2_primary	1.0	1.0	1.0	1.0	1.0	1.0	0.0509066286721	1.0	0.913060119097	0.165662308091	0.927844011417	0.301163920247
UP00104_1_Hmx1_3423.1	1.0	1.0	1.0	1.0	1.0	1.0	0.132380172202	1.0	1.0	0.975376896199	0.234521436101	0.749996294545
UP00105_1_Pou3f4_3773.1	1.0	0.614770071181	1.0	1.0	1.0	0.73015018026	0.281819890537	1.0	1.0	0.750617811123	0.179048722104	1.0
UP00106_1_Vax2_3500.1	1.0	1.0	1.0	1.0	1.0	1.0	0.331851476625	1.0	0.782451608659	1.0	0.458664973996	1.0
UP00107_1_Nkx2-4_3074.1	1.0	1.0	1.0	1.0	1.0	1.0	0.0412984199567	1.0	0.731372822374	0.781770770872	0.384006567431	0.851768222227
UP00108_1_Alx3_3418.2	1.0	0.985445614705	1.0	0.678811233216	1.0	1.0	0.464972629917	1.0	1.0	1.0	0.179048722104	0.399488274737
UP00109_1_Obox6_3440.2	1.0	1.0	1.0	1.0	0.551558187784	1.0	0.664810317834	1.0	0.50351366114	1.0	1.0	0.350319211318
UP00110_1_Dlx4_3488.2	1.0	1.0	1.0	1.0	1.0	1.0	0.00439389981974	1.0	0.782451608659	0.359275795108	0.397382479685	0.250187987687
UP00111_1_Dmbx1_2277.1	1.0	1.0	1.0	1.0	0.78297670537	1.0	1.0	1.0	0.986274601813	1.0	1.0	1.0
UP00112_1_Gsc_2327.3	1.0	0.819760055194	1.0	1.0	1.0	0.416893961912	1.0	1.0	0.90360198122	0.669998921366	0.877245382736	1.0
UP00113_1_Hoxc4_3491.1	1.0	0.883539118778	1.0	1.0	1.0	1.0	0.156867074209	1.0	0.986274601813	0.975376896199	0.0636286362145	0.86600409462
UP00114_1_Homez_1063.2	1.0	0.985445614705	1.0	1.0	1.0	1.0	0.102481967936	1.0	0.935349450154	1.0	0.824421287406	0.245783101935
UP00115_1_Lhx2_0953.2	1.0	0.985445614705	1.0	1.0	1.0	1.0	0.56614426778	1.0	1.0	1.0	0.309455145339	0.682516105173
UP00116_1_Rhox6_4251.1	1.0	1.0	1.0	1.0	1.0	1.0	0.249883320675	1.0	1.0	1.0	0.139275214248	1.0
UP00117_1_Hoxd11_3873.1	1.0	1.0	1.0	1.0	1.0	1.0	0.00326077770438	1.0	1.0	0.581993107903	0.309455145339	0.104491547683
UP00118_1_Pou4f3_2791.1	1.0	1.0	1.0	1.0	1.0	1.0	0.00489754249239	1.0	0.372431650117	1.0	0.112409179359	0.63093140532
UP00119_1_Nkx2-9_3082.1	1.0	1.0	1.0	1.0	1.0	1.0	0.075744983594	1.0	0.446512528646	0.781770770872	0.471679100279	0.86600409462
UP00120_1_Lbx2_3869.2	1.0	1.0	1.0	0.95696103376	1.0	1.0	0.836576403606	1.0	1.0	1.0	0.601081971194	1.0
UP00121_1_Hoxd10_2368.2	1.0	0.832860034678	1.0	1.0	1.0	1.0	0.00173077663166	1.0	0.679338691451	0.412222131456	0.0222418696569	0.794210253836
UP00122_1_Tgif1_2342.2	1.0	1.0	1.0	1.0	1.0	1.0	0.279683898167	1.0	0.807617654521	1.0	0.651758452379	0.786025390388
UP00123_1_Hlxb9_3422.1	1.0	1.0	1.0	1.0	1.0	1.0	0.729502825577	1.0	1.0	1.0	0.483344757288	1.0
UP00124_1_Ipf1_3815.1	1.0	0.999294900769	1.0	1.0	1.0	1.0	0.00229640475711	1.0	1.0	0.687469575185	0.179048722104	0.250187987687
UP00125_1_Pitx2_2274.3	1.0	1.0	1.0	1.0	1.0	1.0	0.218014846961	1.0	0.782451608659	0.440916948986	0.483344757288	1.0
UP00126_1_Dlx2_2273.2	1.0	0.985445614705	1.0	1.0	1.0	1.0	0.0103800475737	1.0	1.0	0.270715066299	0.740118974528	0.19881159401
UP00127_1_Gsh2_3990.2	1.0	1.0	1.0	1.0	1.0	1.0	0.0106202375469	1.0	1.0	0.750617811123	0.305812134894	0.0956202790204
UP00128_1_Pou3f2_2824.1	1.0	1.0	1.0	1.0	1.0	0.462812045827	0.748946229272	1.0	1.0	0.982823242777	0.139275214248	1.0
UP00129_1_Pou3f1_3819.1	1.0	0.781538761882	1.0	1.0	1.0	0.782983763386	0.379642422424	1.0	0.986274601813	1.0	0.139275214248	1.0
UP00130_1_Lhx3_3431.1	1.0	0.819760055194	0.990425880574	1.0	1.0	1.0	0.977703784113	1.0	1.0	1.0	0.483344757288	1.0
UP00131_1_Gbx2_3110.1	1.0	1.0	1.0	1.0	1.0	1.0	0.187148045637	1.0	0.986274601813	0.975376896199	0.179048722104	0.90729508502
UP00132_1_Evx2_2645.3	1.0	1.0	1.0	1.0	1.0	1.0	0.420076833804	1.0	1.0	0.775958900663	0.659271413296	0.90729508502
UP00133_1_Cdx2_4272.1	1.0	0.985445614705	1.0	1.0	1.0	1.0	0.000525630600017	1.0	0.853803100744	0.230607778917	0.0066186895083	0.796545221486
